gene,k562_de,k562_ad,is_control
FBXW9,1,1,False
FCHSD1,1,1,False
ANAPC15,1,1,False
FDX1,1,1,False
FEM1B,1,2,False
ANAPC16,1,2,False
FEV,1,1,False
FEZF2,1,1,False
FGF2,1,1,False
FHL2,1,1,False
FIS1,1,1,False
FKBP14,1,1,False
FKBP4,1,1,False
ANAPC5,1,4,False
FLNB,1,1,False
FLOT1,1,1,False
FLOT2,1,1,False
FLYWCH2,1,2,False
FN3KRP,1,1,False
FNDC3A,1,1,False
FNDC4,1,1,False
FNIP2,1,1,False
ANK1,1,1,False
FOXD2,1,1,False
FOXD3,1,1,False
FOXE1,1,1,False
FOXN4,1,1,False
ANKIB1,1,1,False
FOXR1,1,1,False
FPGS,1,1,False
FRG1,1,1,False
FSCN1,1,1,False
FSTL3,1,1,False
FTH1,1,2,False
FTL,1,2,False
FUCA2,1,2,False
ANKMY1,1,2,False
FUOM,1,2,False
FUT10,1,1,False
FUT8,1,1,False
ANKMY2,1,1,False
FXR1,1,1,False
G6PC3,1,1,False
GAB3,1,1,False
GABARAPL2,1,1,False
ANKRD10,1,1,False
GAD1,1,1,False
GADD45A,1,1,False
GALE,1,1,False
GALM,1,1,False
GALNT2,1,1,False
GALT,1,1,False
GAS2L1,1,1,False
GAS6,1,1,False
GAS8,1,1,False
GATA3,1,1,False
GATAD2A,1,1,False
GATC,1,1,False
NIPSNAP2,1,1,False
GBX2,1,1,False
GCC2,1,1,False
GDA,1,1,False
ANKRD26,1,1,False
GFI1,1,1,False
GFOD1,1,0,False
GGA2,1,1,False
GGH,1,1,False
GHDC,1,1,False
GID4,1,1,False
GIGYF1,1,1,False
GLCE,1,1,False
GLG1,1,2,False
GLI1,1,1,False
GLI2,1,1,False
GLIS2,1,1,False
GLOD4,1,1,False
GLOD5,1,2,False
GLUD1,1,1,False
GLUD2,1,1,False
GMCL1,1,1,False
GMDS,1,1,False
GMEB1,1,1,False
GMFG,1,1,False
GMPPA,1,1,False
GNAI2,1,1,False
GNAI3,1,1,False
GNAS,1,1,False
GNB1,1,2,False
GNB2,1,1,False
GNB4,1,1,False
GNPDA1,1,1,False
GNPTAB,1,2,False
ANKRD9,1,1,False
GOLGB1,1,1,False
GOLPH3,1,1,False
GOPC,1,1,False
GORASP2,1,1,False
GOSR1,1,1,False
GOT2,1,1,False
GPAA1,1,1,False
GPATCH11,1,1,False
ANKS6,1,1,False
GPATCH3,1,3,False
ANKZF1,1,1,False
ANLN,1,1,False
GPR68,1,1,False
GPSM2,1,2,False
GPX4,1,1,False
ANO6,1,1,False
GRHL2,1,2,False
ANP32A,1,1,False
GSR,1,1,False
GSS,1,1,False
GSTK1,1,1,False
GSTP1,1,1,False
ANXA11,1,1,False
GTF2I,1,2,False
GTPBP6,1,1,False
ABCF2,1,1,False
GUSB,1,1,False
GYPA,1,1,False
GYPB,1,1,False
ANXA2,1,1,False
H1FX,1,1,False
H2AFV,1,1,False
H2AFX,1,1,False
H3F3B,1,2,False
ANXA3,1,1,False
HACL1,1,1,False
HAGH,1,1,False
HAND2,1,0,False
HAUS6,1,1,False
ANXA5,1,2,False
HAX1,1,1,False
HBA2,1,1,False
ANXA6,1,1,False
HBG1,1,2,False
HBQ1,1,1,False
HCFC1R1,1,1,False
HDAC10,1,1,False
AP1AR,1,2,False
HEBP2,1,1,False
HELLS,1,1,False
HELQ,1,1,False
HELT,1,1,False
HEPH,1,1,False
HERC4,1,1,False
HERPUD1,1,1,False
HES1,1,1,False
HES6,1,1,False
HEXB,1,1,False
HIBADH,1,1,False
HIBCH,1,1,False
HIC1,1,1,False
AP1S2,1,1,False
HIPK2,1,1,False
HIST1H1B,1,1,False
HIST1H1E,1,1,False
HIST1H2AB,1,1,False
HIST1H2AC,1,1,False
AP2A2,1,1,False
HIST1H2AD,1,1,False
HIST1H2AL,1,1,False
HIST1H2BD,1,1,False
HIST1H2BG,1,1,False
HIST1H2BH,1,1,False
HIST1H2BN,1,1,False
HIST1H4C,1,1,False
HIST1H4D,1,1,False
HIST1H4J,1,3,False
HIST2H2BE,1,1,False
HIST2H3D,1,0,False
HIST3H2A,1,1,False
HIVEP2,1,1,False
AP3D1,1,1,False
HLTF,1,1,False
HMGB1,1,1,False
HMGN1,1,1,False
HMGN2,1,2,False
HMGXB4,1,1,False
HMOX2,1,1,False
JPT2,1,1,False
JPT1,1,1,False
HNRNPA0,1,1,False
HNRNPD,1,1,False
HNRNPH2,1,1,False
HNRNPH3,1,1,False
HNRNPR,1,1,False
HOMEZ,1,1,False
HOOK3,1,1,False
HOXB13,1,1,False
AP5M1,1,1,False
HOXB4,1,1,False
HOXB8,1,1,False
HOXC12,1,1,False
HOXC9,1,1,False
AP5Z1,1,1,False
HP1BP3,1,1,False
HPCAL1,1,2,False
HPRT1,1,1,False
HPS1,1,1,False
HPS4,1,1,False
HRAS,1,1,False
HRC,1,1,False
RIDA,1,1,False
HS3ST3B1,1,1,False
HSD17B4,1,1,False
APBB3,1,3,False
HSF5,1,1,False
HSPA1B,1,1,False
HSPA4L,1,1,False
HSPB1,1,1,False
APEX1,1,1,False
ABHD11,1,1,False
HYOU1,1,3,False
IBTK,1,1,False
ICAM4,1,1,False
ICAM5,1,1,False
IDH1,1,1,False
IDUA,1,1,False
IER3,1,1,False
IFITM2,1,1,False
IFNAR1,1,1,False
IFNAR2,1,1,False
IFNGR2,1,1,False
IFRD2,1,1,False
IFT20,1,1,False
IFT57,1,1,False
IFT81,1,1,False
IGBP1,1,32,False
IGF2BP3,1,1,False
IGF2R,1,1,False
IKBKB,1,1,False
APLP2,1,1,False
IKZF5,1,2,False
IK,1,4,False
APMAP,1,1,False
IL17RC,1,1,False
NAXE,1,1,False
ILVBL,1,1,False
IMPAD1,1,1,False
IMPDH1,1,1,False
ING1,1,1,False
APOBEC3C,1,1,False
INPP5B,1,2,False
APOE,1,1,False
IQGAP1,1,1,False
IQGAP2,1,1,False
IRAK1,1,1,False
IRX2,1,1,False
APOOL,1,1,False
IRX4,1,1,False
ISL1,1,2,False
APOO,1,1,False
ITFG2,1,2,False
ITGB3BP,1,1,False
APPBP2,1,1,False
ITM2A,1,1,False
ITM2B,1,1,False
JAK1,1,1,False
JAK2,1,2,False
APRT,1,1,False
JMJD8,1,1,False
APTX,1,1,False
JTB,1,1,False
JUND,1,1,False
KAZALD1,1,2,False
KBTBD3,1,1,False
KCNH2,1,1,False
KCNN4,1,1,False
KCTD15,1,1,False
KCTD20,1,1,False
AQP7,1,1,False
KDM4B,1,1,False
KDM5B,1,2,False
PCLAF,1,1,False
KHDC4,1,1,False
TMEM131L,1,1,False
ARCN1,1,1,False
KIAA1143,1,1,False
LNPK,1,1,False
KIF14,1,1,False
KIF1A,1,1,False
KIF1C,1,1,False
KIF21A,1,1,False
ARF1,1,1,False
KIF5B,1,2,False
KISS1R,1,1,False
KLC1,1,1,False
KLC2,1,1,False
KLC4,1,1,False
ARF4,1,1,False
KLF5,1,1,False
KLF6,1,1,False
KLHDC10,1,3,False
KLHDC3,1,1,False
KLHDC4,1,1,False
KLHL18,1,1,False
ARF6,1,1,False
KMT2E,1,1,False
KNOP1,1,3,False
KNTC1,1,1,False
KPNA2,1,1,False
KRAS,1,1,False
KREMEN2,1,1,False
ARFGAP2,1,1,False
KRIT1,1,1,False
KRTCAP2,1,1,False
KTN1,1,1,False
LACTB2,1,1,False
LAMP2,1,1,False
ARFIP1,1,1,False
LAPTM4A,1,1,False
LARP4,1,1,False
LASP1,1,1,False
LATS1,1,1,False
LBR,1,1,False
ARFRP1,1,1,False
LCN10,1,1,False
LCORL,1,1,False
LDHA,1,1,False
LDLRAP1,1,1,False
LGALS1,1,1,False
LGR4,1,1,False
ARHGAP11A,1,1,False
LHX5,1,1,False
LIMK1,1,1,False
LLPH,1,1,False
LMAN1,1,1,False
ARHGAP18,1,1,False
LMBR1,1,1,False
LMO4,1,1,False
ARHGAP1,1,1,False
LPCAT4,1,2,False
LPGAT1,1,1,False
LPIN2,1,1,False
LPL,1,1,False
LRFN1,1,1,False
LRP10,1,1,False
LRP12,1,2,False
LRPAP1,1,1,False
LRR1,1,1,False
LRRC14,1,1,False
LRRC58,1,1,False
LRRCC1,1,1,False
LRRFIP2,1,1,False
LSM1,1,1,False
LTA4H,1,1,False
LYAR,1,1,False
LYN,1,1,False
LYPLA2,1,1,False
LYPLAL1,1,1,False
ARHGDIA,1,1,False
ETFRF1,1,1,False
ARHGDIB,1,1,False
M6PR,1,1,False
MAD1L1,1,2,False
MAFG,1,1,False
ARHGEF11,1,1,False
MAGEB2,1,1,False
MAGED1,1,2,False
MAGEF1,1,1,False
MAGI1,1,1,False
ARHGEF18,1,1,False
MAN2A1,1,1,False
MAN2A2,1,1,False
MAP1A,1,2,False
MAP2K1,1,1,False
MAP2K2,1,1,False
MAP3K7,1,1,False
MAP4K4,1,2,False
ARHGEF2,1,1,False
MAPKAPK2,1,1,False
MAPKAPK5,1,1,False
MAPRE1,1,2,False
MARCH6,1,1,False
MARCH9,1,1,False
MASTL,1,3,False
MBD6,1,1,False
ARID1B,1,1,False
MBLAC2,1,1,False
MBOAT2,1,1,False
MCCC2,1,1,False
MCL1,1,1,False
MCM9,1,1,False
MCPH1,1,4,False
MDH1,1,1,False
MDK,1,1,False
MDM2,1,1,False
MDM4,1,1,False
ME2,1,1,False
ARID3C,1,1,False
MEIOB,1,1,False
MEOX1,1,1,False
MEPCE,1,1,False
TLNRD1,1,1,False
MESD,1,1,False
METRN,1,3,False
EEF1AKMT2,1,1,False
ARIH2,1,1,False
EEF1AKNMT,1,1,False
METTL15,1,1,False
METTL18,1,1,False
ABHD3,1,2,False
METTL2A,1,1,False
METTL2B,1,1,False
METTL7A,1,1,False
METTL9,1,1,False
MFF,1,1,False
MFSD10,1,1,False
MFSD12,1,1,False
MGAT2,1,1,False
MGAT3,1,1,False
ARL16,1,1,False
MGME1,1,1,False
MGST2,1,1,False
MGST3,1,1,False
MIA3,1,1,False
MICU1,1,1,False
MICU2,1,1,False
MID1IP1,1,1,False
RIOX2,1,1,False
MINK1,1,1,False
MIPOL1,1,1,False
MITD1,1,1,False
MIXL1,1,1,False
MKI67,1,1,False
ARL4A,1,1,False
MKRN3,1,1,False
MKX,1,1,False
MND1,1,1,False
MOB1A,1,1,False
MOCS2,1,1,False
MOK,1,2,False
MOV10,1,4,False
MPC1,1,1,False
MPC2,1,1,False
ARL6IP5,1,1,False
MPZL1,1,1,False
MR1,1,1,False
MRFAP1L1,1,1,False
MRFAP1,1,1,False
ABHD6,1,1,False
ARMC1,1,1,False
ARMC6,1,1,False
ARMCX3,1,1,False
MRRF,1,1,False
MRS2,1,3,False
MS4A3,1,1,False
MS4A4A,1,4,False
MSANTD3,1,2,False
MSC,1,1,False
MSH2,1,1,False
MSH5,1,1,False
MSH6,1,1,False
ARMCX6,1,1,False
MSTO1,1,1,False
MSX2,1,2,False
MT1X,1,1,False
MTFP1,1,1,False
MTFR1L,1,1,False
MTFR1,1,1,False
MTHFD2L,1,1,False
MTMR14,1,1,False
ARPC1A,1,2,False
MTR,1,1,False
MTX1,1,1,False
PWWP3A,1,1,False
MUS81,1,1,False
MMUT,1,2,False
MVB12A,1,1,False
MXRA7,1,1,False
MYD88,1,1,False
MYH10,1,1,False
MYL4,1,1,False
ABI1,1,1,False
MYO1H,1,2,False
MYO9B,1,1,False
N4BP2,1,1,False
NAA16,1,1,False
ARPC5L,1,1,False
NAV1,1,1,False
NBEAL1,1,1,False
NBPF15,1,1,False
NCAM2,1,1,False
NCAPD2,1,1,False
NCAPG2,1,1,False
ARRDC1,1,1,False
NCAPH,1,2,False
NCKAP1L,1,1,False
ARRDC2,1,1,False
NCOA2,1,1,False
NDC80,1,3,False
NDFIP2,1,1,False
NDRG3,1,1,False
NDUFA12,1,1,False
ARSK,1,1,False
NDUFAF1,1,3,False
NDUFAF2,1,1,False
ARV1,1,1,False
NDUFB5,1,1,False
NDUFC2,1,1,False
NDUFS6,1,1,False
NEFH,1,1,False
NEK1,1,1,False
ABL1,1,1,False
NET1,1,1,False
NEU1,1,1,False
ASAH1,1,1,False
NF2,1,1,False
NFATC2IP,1,1,False
NFATC2,1,4,False
NFE2L2,1,1,False
NFE2L3,1,1,False
NFIA,1,1,False
NFIL3,1,1,False
NFKBIB,1,1,False
NIF3L1,1,1,False
NIPA2,1,1,False
NIPSNAP1,1,1,False
NIT1,1,1,False
NIT2,1,1,False
NKIRAS1,1,1,False
NKX1-1,1,1,False
ASB7,1,1,False
NKX2-6,1,1,False
NKX2-8,1,2,False
NLN,1,1,False
NME1,1,1,False
ASCC1,1,1,False
NME4,1,1,False
NMI,1,1,False
NMNAT3,1,1,False
NMRAL1,1,1,False
NOTUM,1,1,False
NPHP4,1,1,False
NPM3,1,1,False
NPTN,1,1,False
NQO1,1,1,False
NR1H2,1,1,False
NR1H4,1,2,False
NR6A1,1,1,False
NRARP,1,1,False
NSMCE2,1,1,False
NSMCE4A,1,5,False
ASL,1,1,False
NT5C3B,1,1,False
NT5DC1,1,1,False
NT5DC2,1,1,False
NT5M,1,1,False
NTAN1,1,0,False
NTPCR,1,1,False
NUBPL,1,1,False
NUCB2,1,1,False
NUCKS1,1,1,False
ASPM,1,1,False
ABO,1,1,False
NUSAP1,1,1,False
OAT,1,1,False
OAZ1,1,1,False
OAZ2,1,1,False
OCIAD1,1,1,False
ODF2L,1,1,False
ODF2,1,1,False
OFD1,1,1,False
OGFOD3,1,1,False
OGFR,1,1,False
OGG1,1,1,False
OLIG2,1,1,False
ONECUT3,1,1,False
OR2T5,1,1,False
ASXL2,1,1,False
ORMDL3,1,1,False
OSBP2,1,1,False
OSBPL2,1,1,False
OSBPL8,1,1,False
OST4,1,2,False
ATAD2,1,1,False
OVOL2,1,1,False
OXSR1,1,1,False
P2RX1,1,3,False
P4HA2,1,1,False
P4HB,1,1,False
PABPC1L,1,1,False
PACSIN2,1,1,False
PAFAH1B1,1,4,False
PAGE2B,1,1,False
PAGR1,1,4,False
PAK2,1,1,False
PALB2,1,1,False
PALM,1,1,False
PAM,1,1,False
PANK3,1,1,False
TENT2,1,1,False
PAQR8,1,1,False
PARP14,1,1,False
PARP2,1,2,False
PARP4,1,1,False
PARP6,1,1,False
PASD1,1,3,False
PATZ1,1,1,False
PAX6,1,1,False
ABRACL,1,1,False
PBDC1,1,1,False
PBK,1,1,False
PBX4,1,1,False
PCCB,1,1,False
PCGF2,1,1,False
PCMTD1,1,2,False
PCNP,1,1,False
PCNX4,1,1,False
PDCD6IP,1,1,False
PDCD6,1,1,False
ATG12,1,1,False
PDE7A,1,1,False
PDIA3,1,2,False
PDIA4,1,1,False
PDIA5,1,1,False
PDP2,1,1,False
PDS5A,1,1,False
ATG2A,1,1,False
ABR,1,1,False
PDX1,1,1,False
PDXP,1,1,False
PEBP1,1,1,False
PEF1,1,1,False
PEX26,1,1,False
PEX2,1,1,False
PFDN1,1,1,False
PFDN5,1,1,False
PFKP,1,1,False
PGAP2,1,1,False
PGGT1B,1,1,False
PGM3,1,1,False
PGRMC2,1,1,False
PGR,1,1,False
PHACTR1,1,1,False
PHC2,1,2,False
PHF20L1,1,1,False
PHF21A,1,1,False
PHF6,1,1,False
PHGDH,1,1,False
PHIP,1,1,False
PHKG2,1,1,False
PHPT1,1,1,False
PHYHD1,1,1,False
PHYKPL,1,1,False
PIAS2,1,2,False
PICALM,1,1,False
ATMIN,1,1,False
PIGK,1,1,False
PIGL,1,1,False
ATM,1,1,False
PIGO,1,2,False
PIGQ,1,1,False
PIGS,1,1,False
PIGW,1,1,False
PIGX,1,1,False
ATN1,1,1,False
PIK3R4,1,2,False
PIN1,1,2,False
PIN4,1,1,False
PITPNB,1,1,False
PKN2,1,1,False
ACAA1,1,1,False
PLA2G10,1,1,False
PLA2G6,1,1,False
PLAUR,1,0,False
ATP13A1,1,1,False
PLEKHA1,1,1,False
PLEKHA3,1,1,False
PLEKHF1,1,1,False
PLEKHG4,1,1,False
PLEKHM2,1,2,False
ATP13A3,1,1,False
PLIN2,1,1,False
PLK4,1,1,False
PLOD2,1,3,False
PLP2,1,1,False
PLSCR1,1,1,False
PLSCR3,1,1,False
PMM1,1,1,False
PMP22,1,1,False
PMS2,1,1,False
ATP2A3,1,1,False
PNMA8A,1,1,False
PNPLA2,1,2,False
PNPLA4,1,1,False
ATP2B1,1,1,False
PNRC1,1,2,False
PNRC2,1,1,False
POC1B,1,1,False
POC5,1,2,False
PODXL2,1,1,False
POLR3GL,1,1,False
POLR3G,1,1,False
POLR3H,1,1,False
POMGNT2,1,2,False
POMP,1,3,False
POPDC3,1,1,False
POU2F3,1,1,False
POU3F3,1,1,False
POU5F1,1,1,False
ATP5MC2,1,1,False
PPCDC,1,1,False
PPDPF,1,1,False
ATP5MC3,1,1,False
PPIA,1,1,False
PPIB,1,1,False
PPIC,1,1,False
PPID,1,1,False
PPIG,1,1,False
PPIL3,1,1,False
PPM1B,1,0,False
PPM1F,1,1,False
PPM1N,1,1,False
PPP1R10,1,9,False
PPP1R12A,1,1,False
PPP1R12B,1,2,False
PPP1R14B,1,1,False
PPP1R15A,1,1,False
PPP1R16B,1,1,False
PPP1R35,1,2,False
PPP1R3E,1,2,False
PPP2R5A,1,1,False
PPP3R1,1,2,False
PPP6R2,1,1,False
PPT1,1,1,False
PPT2,1,1,False
SLC66A1,1,1,False
SLC66A3,1,1,False
PRC1,1,1,False
PRDM12,1,1,False
PRDX1,1,1,False
PRKAG1,1,1,False
PRKAR1A,1,1,False
PRKAR2A,1,2,False
PRKAR2B,1,1,False
ATP6V0C,1,1,False
PRKCB,1,1,False
PRKD3,1,2,False
PLPBP,1,1,False
PROSER2,1,2,False
ATP6V0E2,1,1,False
PRPF38A,1,1,False
ACAD8,1,1,False
PRPS1,1,1,False
PRPSAP2,1,1,False
PRR13,1,1,False
PRR3,1,1,False
PRRX1,1,1,False
PRSS21,1,1,False
PSAT1,1,1,False
PSD4,1,1,False
PSEN2,1,1,False
PSMB3,1,10,False
PSMD10,1,1,False
PSMD9,1,1,False
PSME2,1,1,False
PSME4,1,1,False
PSMF1,1,1,False
PSMG2,1,1,False
ATP7A,1,1,False
PSRC1,1,0,False
PSTPIP2,1,1,False
PTBP2,1,1,False
PTOV1,1,1,False
PTPN18,1,1,False
PTPRA,1,1,False
ATPAF1,1,1,False
PTRHD1,1,1,False
PTTG1IP,1,1,False
PURB,1,1,False
PUS10,1,1,False
PUSL1,1,1,False
PVR,1,1,False
PYCR3,1,1,False
PYDC2,1,1,False
PYGO2,1,1,False
QPRT,1,1,False
QSOX1,1,2,False
QTRT1,1,1,False
QTRT2,1,1,False
R3HCC1,1,1,False
R3HDM2,1,1,False
ACADM,1,8,False
R3HDM4,1,3,False
RAB11A,1,1,False
RAB11FIP1,1,1,False
RAB11FIP4,1,1,False
RAB13,1,1,False
RAB23,1,1,False
RAB2A,1,1,False
RAB31,1,1,False
RAB6A,1,1,False
RAB7A,1,1,False
RAB8A,1,1,False
RABGAP1L,1,1,False
RABGAP1,1,1,False
RABIF,1,1,False
RABL6,1,1,False
RAD23B,1,1,False
RAD50,1,1,False
RAD51AP1,1,1,False
ATXN7L3B,1,1,False
RAF1,1,2,False
RALGAPA1,1,1,False
RAP2A,1,1,False
RARG,1,1,False
RASA1,1,1,False
RASSF7,1,2,False
AUP1,1,2,False
RB1CC1,1,1,False
RBCK1,1,1,False
RBFOX2,1,1,False
RBM12B,1,1,False
RBM23,1,2,False
RBM3,1,1,False
RBM45,1,1,False
AVL9,1,2,False
RBMXL1,1,2,False
AVPI1,1,1,False
RBPJ,1,1,False
RC3H2,1,1,False
RCBTB2,1,1,False
RCHY1,1,1,False
RCN2,1,1,False
RCSD1,1,1,False
REEP6,1,1,False
REL,1,1,False
REV3L,1,1,False
B3GALNT2,1,1,False
RFX3,1,1,False
RGS16,1,1,False
B3GAT3,1,1,False
RHAG,1,1,False
RHCE,1,1,False
RHOA,1,1,False
RHOBTB1,1,1,False
RHOC,1,1,False
ACADVL,1,1,False
RHPN1,1,1,False
RILP,1,1,False
RIOK3,1,1,False
RLIM,1,1,False
RMND5B,1,1,False
RNASET2,1,1,False
RNF123,1,1,False
RNF130,1,1,False
RNF13,1,1,False
RNF141,1,1,False
RNF170,1,1,False
RNF181,1,1,False
RNF207,1,1,False
RNF216,1,4,False
RNF217,1,1,False
OBI1,1,1,False
RNF220,1,5,False
RNF7,1,2,False
ACAP2,1,1,False
RNH1,1,2,False
RNPEP,1,1,False
ROCK2,1,1,False
RORB,1,1,False
RORC,1,1,False
RPGRIP1L,1,1,False
BABAM1,1,1,False
RPL26L1,1,1,False
RPL7A,1,49,False
RPP25L,1,1,False
RPP25,1,1,False
BAG4,1,1,False
RPS27L,1,1,False
BAHCC1,1,1,False
RPS6KB2,1,1,False
RRAS,1,1,False
RRP1B,1,1,False
RSBN1,1,1,False
RSF1,1,1,False
RSPRY1,1,1,False
RSRC1,1,2,False
RTCA,1,1,False
RTF2,1,1,False
RTKN2,1,1,False
RTN3,1,1,False
RTN4IP1,1,1,False
ACAT1,1,1,False
RWDD1,1,1,False
RWDD2B,1,2,False
RWDD3,1,1,False
RYK,1,1,False
S100A10,1,1,False
S100A13,1,1,False
S100PBP,1,1,False
SAGE1,1,1,False
SALL4,1,1,False
SAMSN1,1,1,False
SAPCD2,1,4,False
SAR1A,1,1,False
SAT1,1,1,False
SATB2,1,1,False
SAYSD1,1,2,False
SBDS,1,1,False
SBF1,1,1,False
BATF3,1,1,False
SCAMP2,1,1,False
SCAMP3,1,1,False
SCAND1,1,1,False
SCFD1,1,1,False
SCNM1,1,1,False
SCRN2,1,2,False
SCRN3,1,1,False
SCRT2,1,1,False
SCYL2,1,1,False
BAZ1B,1,1,False
BAZ2A,1,1,False
SEC22A,1,1,False
SEC22C,1,1,False
SEC24C,1,1,False
SEMA4B,1,1,False
SELENOF,1,2,False
SEPTIN11,1,1,False
SEPTIN6,1,1,False
SELENOW,1,1,False
SERF1B,1,4,False
SERINC1,1,2,False
BBS4,1,1,False
SERPINB6,1,1,False
SERPINB9,1,1,False
SERPING1,1,1,False
SERPINH1,1,1,False
SETD4,1,2,False
BBX,1,1,False
SETD6,1,1,False
SET,1,1,False
BCAP29,1,1,False
SF3B1,1,1,False
SF3B3,1,1,False
SF3B4,1,1,False
SF3B5,1,1,False
SFT2D1,1,1,False
SFT2D2,1,2,False
SGSM2,1,1,False
SH2D2A,1,1,False
SH3BGRL3,1,1,False
SH3BGRL,1,1,False
BCAT1,1,1,False
BCAT2,1,1,False
SHCBP1,1,1,False
SHQ1,1,1,False
SIGIRR,1,1,False
BCKDHA,1,1,False
SIK3,1,1,False
SIKE1,1,1,False
SIVA1,1,1,False
SIX1,1,1,False
SKA2,1,2,False
BCKDK,1,1,False
SKP1,1,1,False
SLC10A4,1,1,False
SLC11A2,1,1,False
SLC12A2,1,2,False
SLC16A9,1,1,False
SLC19A1,1,1,False
SLC25A11,1,1,False
SLC25A12,1,1,False
SLC25A17,1,1,False
SLC25A1,1,1,False
SLC25A21,1,1,False
SLC25A25,1,1,False
SLC25A29,1,1,False
SLC25A32,1,1,False
AAMDC,1,1,False
SLC25A33,1,1,False
BCL2L13,1,1,False
SLC25A4,1,1,False
SLC25A6,1,1,False
SLC27A2,1,1,False
SLC27A5,1,1,False
SLC30A5,1,1,False
SLC30A7,1,1,False
SLC35A1,1,1,False
SLC35D1,1,1,False
SLC38A5,1,1,False
SLC39A1,1,1,False
SLC39A4,1,1,False
SLC39A8,1,1,False
SLC43A1,1,1,False
SLC43A3,1,1,False
BCL7C,1,2,False
SLC4A2,1,1,False
SLC50A1,1,1,False
SLC5A6,1,1,False
SLC6A19,1,1,False
SLC7A11,1,1,False
SLC7A6OS,1,1,False
SLC9A3R1,1,1,False
SLC9A6,1,1,False
SLK,1,1,False
SLMAP,1,1,False
SMAD6,1,1,False
SMAP2,1,1,False
SMARCA1,1,1,False
SMARCC2,1,1,False
SMARCD2,1,1,False
SMARCD3,1,1,False
SMC4,1,4,False
SMDT1,1,1,False
BECN1,1,1,False
SMIM12,1,1,False
SMIM19,1,3,False
SMIM20,1,1,False
SMTN,1,1,False
SMU1,1,2,False
SNAP23,1,3,False
SNAP29,1,1,False
SNAP47,1,1,False
SNAPIN,1,1,False
SNRK,1,5,False
SNRNP200,1,6,False
SNRPE,1,27,False
BEX4,1,1,False
SNX14,1,1,False
SNX15,1,1,False
SNX17,1,1,False
BFAR,1,2,False
SNX4,1,1,False
SNX9,1,1,False
SOCS4,1,0,False
SOX4,1,2,False
SOX5,1,1,False
SP140L,1,1,False
SP4,1,1,False
SPAG5,1,1,False
SPAG9,1,1,False
SPAST,1,1,False
SPATA24,1,1,False
SPATC1L,1,1,False
SPATS2,1,1,False
SPCS1,1,1,False
SPDEF,1,1,False
SPDL1,1,1,False
SPDYC,1,1,False
BICD2,1,1,False
SPECC1L,1,1,False
BID,1,1,False
SPG21,1,1,False
SPINT2,1,1,False
SPPL2B,1,1,False
SPRTN,1,1,False
SPRY2,1,2,False
SPRYD3,1,1,False
SPRYD7,1,1,False
SPSB2,1,1,False
SQSTM1,1,1,False
SREBF1,1,9,False
SRI,1,1,False
SRP54,1,2,False
BLMH,1,1,False
SRXN1,1,1,False
SSBP3,1,1,False
BLOC1S1,1,1,False
SSR1,1,3,False
SSR2,1,1,False
SSR4,1,1,False
ZNRD2,1,1,False
AC015871.1,1,1,False
BLOC1S3,1,1,False
ST6GALNAC1,1,1,False
STAP2,1,1,False
STARD3NL,1,1,False
BLOC1S4,1,1,False
BLOC1S5,1,1,False
STAU1,1,1,False
BLOC1S6,1,1,False
STK11IP,1,1,False
STK25,1,1,False
BLVRA,1,1,False
STOML2,1,1,False
STRADB,1,2,False
STRIP2,1,1,False
STRN3,1,1,False
STRN4,1,1,False
STUB1,1,1,False
STX10,1,1,False
STX12,1,1,False
STX2,1,1,False
STYX,1,1,False
SUCO,1,1,False
SULT1A1,1,1,False
SULT1A3,1,1,False
SUMF2,1,1,False
SUMO3,1,2,False
SURF4,1,1,False
SUSD1,1,1,False
SYAP1,1,1,False
SYNGR2,1,2,False
SYNRG,1,1,False
SYPL1,1,1,False
SYTL4,1,1,False
SZT2,1,1,False
TAB3,1,1,False
TACO1,1,1,False
BNIP3L,1,70,False
TAF15,1,2,False
BNIP3,1,1,False
TAGLN2,1,1,False
TALDO1,1,1,False
TANGO2,1,1,False
TAPBP,1,1,False
TARBP1,1,1,False
TARBP2,1,1,False
BOLA1,1,1,False
ACO1,1,1,False
TBC1D15,1,1,False
TBC1D5,1,1,False
TBCCD1,1,1,False
TBCC,1,1,False
TBK1,1,1,False
TCF12,1,4,False
TCF7L2,1,1,False
TCP11L1,1,1,False
TDG,1,2,False
ACO2,1,1,False
TEF,1,1,False
TERF1,1,1,False
TESC,1,2,False
TET3,1,1,False
TEX264,1,1,False
TEX2,1,1,False
TEX30,1,2,False
TFAP2E,1,1,False
TFDP2,1,1,False
TFIP11,1,1,False
TGFBR1,1,2,False
THADA,1,1,False
THAP3,1,1,False
THAP9,1,2,False
THEM4,1,1,False
THRA,1,1,False
THUMPD2,1,1,False
THYN1,1,1,False
BRD3,1,1,False
TIGD5,1,3,False
TIGD6,1,1,False
TIMM10B,1,1,False
TIMMDC1,1,3,False
BRD7,1,1,False
TJP1,1,1,False
TLX1,1,1,False
TLX3,1,1,False
TM2D2,1,1,False
TM7SF2,1,1,False
TM7SF3,1,1,False
TM9SF2,1,1,False
TM9SF3,1,1,False
TMBIM1,1,1,False
TMCO1,1,2,False
TMED1,1,1,False
BRF2,1,1,False
TMEM101,1,1,False
TMEM106C,1,1,False
TMEM109,1,1,False
BRI3BP,1,1,False
TMEM126A,1,1,False
TLCD5,1,1,False
TMEM141,1,1,False
