gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
PRMT1,1.2943275,1.8057088,-0.51138127,0.00029465908,0.011866961246072177
SLX1B,1.1428822,1.7271163,-0.5842341,0.00029465908,0.011866961246072177
CTD-2270L9.4,0.1253945,0.19636653,-0.07097204,0.00029465908,0.011866961246072177
SNRPD3,1.5466727,2.2243547,-0.67768204,0.00029465908,0.011866961246072177
ETV7,0.33855683,0.799486,-0.46092916,0.00029465908,0.011866961246072177
HJURP,0.035696756,0.20145519,-0.16575843,0.00031989798,0.012343211552903861
PMM1,0.6992707,1.0413526,-0.3420819,0.00032090727,0.012343211552903861
ARPC2,7.420198,8.463183,-1.0429854,0.00032090727,0.012343211552903861
SSR3,2.238734,2.9104757,-0.6717417,0.00032090727,0.012343211552903861
JOSD2,0.61259127,1.0134209,-0.40082967,0.00032090727,0.012343211552903861
PRAF2,0.74612796,1.0671651,-0.32103717,0.00032090727,0.012343211552903861
MRPS34,1.3790655,2.0677416,-0.6886761,0.00032090727,0.012343211552903861
FRG1,1.4929802,1.8867201,-0.39373982,0.00032090727,0.012343211552903861
MPG,1.1117941,1.7535585,-0.6417644,0.00032090727,0.012343211552903861
SQRDL,1.3545476,2.1484914,-0.79394376,0.00032090727,0.012343211552903861
EPSTI1,1.1754024,2.3955023,-1.2200999,0.00032090727,0.012343211552903861
RP11-867G23.4,1.0235275,1.5404295,-0.51690197,0.00032090727,0.012343211552903861
CUEDC2,0.9483443,1.4431473,-0.494803,0.00032090727,0.012343211552903861
NDUFB7,1.3246454,1.9943095,-0.66966414,0.00032090727,0.012343211552903861
GAPDHP63,0.27896148,0.5021679,-0.2232064,0.00032090727,0.012343211552903861
TMEM120A,0.62631804,1.0547198,-0.42840177,0.00032090727,0.012343211552903861
SPC25,0.027101826,0.22785775,-0.20075592,0.00032379196,0.012419280940676578
KIF18B,0.02340577,0.1923706,-0.16896482,0.00032695103,0.012505420429018123
SKA1,0.01998239,0.1800284,-0.16004601,0.00032875093,0.01253923818159039
DTL,0.11786419,0.36686185,-0.24899766,0.0003491936,0.012858613500836611
STAT1,3.427372,5.172356,-1.7449841,0.00034933208,0.012858613500836611
TTC38,0.4869606,0.8389686,-0.352008,0.00034933208,0.012858613500836611
SLC38A5,0.34688008,0.6448175,-0.2979374,0.00034933208,0.012858613500836611
RP11-291B21.2,0.9389966,1.837347,-0.8983504,0.00034933208,0.012858613500836611
TRAPPC2L,0.9611346,1.4105312,-0.44939655,0.00034933208,0.012858613500836611
GZMB,2.344182,4.571756,-2.2275739,0.00034933208,0.012858613500836611
POP7,0.36118189,0.6618636,-0.30068174,0.00034933208,0.012858613500836611
THRAP3,3.7933753,4.5018015,-0.70842624,0.00034933208,0.012858613500836611
LY6E,3.470335,4.8941703,-1.4238353,0.00034933208,0.012858613500836611
CTNNBL1,1.2381124,1.6438987,-0.40578628,0.00034933208,0.012858613500836611
CBR1,0.4548084,0.7607284,-0.30592,0.00034933208,0.012858613500836611
MRPL39,0.5803099,0.975833,-0.39552307,0.00034933208,0.012858613500836611
CDCA5,0.06442802,0.34555432,-0.28112632,0.00037159192,0.01320985982158791
MKI67,0.14054109,0.49185795,-0.35131687,0.0003799494,0.01320985982158791
BSG,2.5294812,3.2935157,-0.7640345,0.0003800982,0.01320985982158791
SNRNP25,0.37667406,0.7218475,-0.34517342,0.0003800982,0.01320985982158791
MAPRE1,1.8561938,2.3697512,-0.51355743,0.0003800982,0.01320985982158791
CTSC,2.390101,3.5941217,-1.2040207,0.0003800982,0.01320985982158791
NDUFS7,1.9905815,2.8243623,-0.83378077,0.0003800982,0.01320985982158791
WDR13,0.48102295,0.7659037,-0.28488076,0.0003800982,0.01320985982158791
KEAP1,0.7784096,1.3312781,-0.5528685,0.0003800982,0.01320985982158791
PSMB9,4.1469674,5.9660616,-1.8190942,0.0003800982,0.01320985982158791
ECHS1,0.95599174,1.4338316,-0.47783983,0.0003800982,0.01320985982158791
NAPA,2.549168,3.1264257,-0.57725763,0.0003800982,0.01320985982158791
ATP5J2,1.5607407,2.2892532,-0.7285125,0.0003800982,0.01320985982158791
PRR13,3.778262,4.832851,-1.054589,0.0003800982,0.01320985982158791
UQCRFS1P1,0.96466917,1.3148301,-0.3501609,0.0003800982,0.01320985982158791
PGAM4,0.13154034,0.24729222,-0.11575188,0.0003800982,0.01320985982158791
IDH2,1.9662931,3.2393963,-1.2731032,0.0003800982,0.01320985982158791
RANBP1,1.239214,1.9554485,-0.71623456,0.0003800982,0.01320985982158791
RP11-500M8.7,0.6225217,1.0015686,-0.37904686,0.0003800982,0.01320985982158791
ARL6IP1,3.3170605,4.565834,-1.2487736,0.0003800982,0.01320985982158791
BTF3,6.4008713,7.2409225,-0.8400512,0.0003800982,0.01320985982158791
NABP2,0.48607984,0.9312991,-0.44521925,0.0003800982,0.01320985982158791
EXO1,0.029574906,0.16179362,-0.13221872,0.00038998653,0.013519203798370908
ZSCAN18,0.21970397,0.09516776,0.12453621,0.0004117894,0.01363963265180958
CDKN3,0.13503245,0.45598733,-0.3209549,0.00041322273,0.01363963265180958
GYS1,0.4611715,0.72465146,-0.26347995,0.00041338257,0.01363963265180958
TMEM189,0.52106225,0.83496803,-0.31390578,0.00041338257,0.01363963265180958
DUSP23,0.6412389,1.1751914,-0.5339525,0.00041338257,0.01363963265180958
CYC1,1.303227,1.9270512,-0.62382424,0.00041338257,0.01363963265180958
LSP1,4.8975997,6.343401,-1.4458013,0.00041338257,0.01363963265180958
UQCRQ,2.4005866,3.3418906,-0.94130397,0.00041338257,0.01363963265180958
MTMR12,0.45069575,0.67616785,-0.2254721,0.00041338257,0.01363963265180958
STOM,2.6766627,3.685767,-1.0091043,0.00041338257,0.01363963265180958
PSMA5,2.600506,3.6959798,-1.0954738,0.00041338257,0.01363963265180958
LSR,0.382514,0.21837598,0.16413802,0.00041338257,0.01363963265180958
FEN1,0.23093343,0.6265619,-0.39562845,0.00041338257,0.01363963265180958
MAD2L2,0.7593343,1.3789558,-0.6196215,0.00041338257,0.01363963265180958
UBE2V1,2.9310741,3.9201274,-0.98905325,0.00041338257,0.01363963265180958
ENO1,5.662962,6.8586364,-1.1956744,0.00041338257,0.01363963265180958
ISG15,2.9227831,4.6424503,-1.7196672,0.00041338257,0.01363963265180958
GALM,1.9239718,3.0770013,-1.1530296,0.00041338257,0.01363963265180958
GPS2,2.0201044,2.5723922,-0.5522878,0.00041338257,0.01363963265180958
RP1-20B21.4,0.39118123,0.81041616,-0.41923493,0.00041338257,0.01363963265180958
TP63,0.04578033,0.16629346,-0.120513126,0.0004397787,0.01427674838252638
RP11-638I2.10,0.14793111,0.35976687,-0.21183576,0.00044920205,0.01427674838252638
CHMP4A,1.9832553,2.8101878,-0.82693255,0.00044937403,0.01427674838252638
VTA1,1.0864415,1.5744083,-0.48796678,0.00044937403,0.01427674838252638
CHCHD2,4.4988,5.7045827,-1.2057829,0.00044937403,0.01427674838252638
MT1F,0.5848771,1.0190071,-0.43413,0.00044937403,0.01427674838252638
SGPL1,1.0323896,1.3857471,-0.35335743,0.00044937403,0.01427674838252638
DSN1,0.18602724,0.37149101,-0.18546377,0.00044937403,0.01427674838252638
SH2D2A,3.3221042,4.484677,-1.1625726,0.00044937403,0.01427674838252638
RFX7,0.7208871,1.0608091,-0.339922,0.00044937403,0.01427674838252638
CTD-2231E14.8,1.319843,1.9088607,-0.5890176,0.00044937403,0.01427674838252638
BST2,1.9441975,3.1717362,-1.2275387,0.00044937403,0.01427674838252638
TIMM13,0.6816261,1.0831395,-0.40151346,0.00044937403,0.01427674838252638
HMGN1P37,0.19264619,0.31476647,-0.122120276,0.00044937403,0.01427674838252638
ATP5I,1.6247753,2.4298441,-0.80506885,0.00044937403,0.01427674838252638
ADRM1,1.97718,2.6906712,-0.7134912,0.00044937403,0.01427674838252638
NDUFA2,1.1169876,1.6186019,-0.50161433,0.00046826917,0.014694329635892574
TNK1,0.1895654,0.08941512,0.10015029,0.00048186092,0.014694329635892574
COPZ1,1.7666018,2.6576211,-0.89101934,0.00048827284,0.014694329635892574
GTF2A2,1.1818115,1.7734286,-0.5916171,0.00048827284,0.014694329635892574
TBC1D10B,0.29416686,0.5163834,-0.22221655,0.00048827284,0.014694329635892574
NHP2,1.287015,1.9327751,-0.6457602,0.00048827284,0.014694329635892574
MRPL27,0.5503593,0.870135,-0.3197757,0.00048827284,0.014694329635892574
SHKBP1,1.8887113,2.6650305,-0.77631915,0.00048827284,0.014694329635892574
MAP2K3,1.7581418,2.436503,-0.6783612,0.00048827284,0.014694329635892574
CLTA,1.434374,2.233376,-0.79900205,0.00048827284,0.014694329635892574
GEMIN7,0.29233164,0.6226808,-0.33034915,0.00048827284,0.014694329635892574
RP11-285F7.2,0.803326,0.36019474,0.44313127,0.00048827284,0.014694329635892574
SUMO2P1,1.0933125,1.5302773,-0.43696475,0.00048827284,0.014694329635892574
RTP4,0.2319444,0.51861125,-0.28666687,0.00048827284,0.014694329635892574
CRELD2,0.5505033,0.85178417,-0.30128086,0.00048827284,0.014694329635892574
DCTN3,1.3484297,2.0269952,-0.6785655,0.00048827284,0.014694329635892574
MCM3,0.6882225,1.2762789,-0.5880563,0.00048827284,0.014694329635892574
COQ4,0.7824104,1.1261041,-0.34369373,0.00048827284,0.014694329635892574
IL2RG,6.8530707,8.036808,-1.1837373,0.00048827284,0.014694329635892574
LMNB1,0.42724693,0.7743661,-0.34711915,0.00048827284,0.014694329635892574
COX6C,2.5348415,3.4565263,-0.92168474,0.00048827284,0.014694329635892574
ARPC5,3.0186229,4.205016,-1.1863933,0.00048827284,0.014694329635892574
ACAA2,0.8785046,1.4501356,-0.571631,0.00048827284,0.014694329635892574
POLR1D,1.7676208,2.3795617,-0.61194086,0.00048827284,0.014694329635892574
AC002044.4,0.04059537,0.12023617,-0.079640806,0.00051931373,0.015127745198939616
MELK,0.07374753,0.3163781,-0.24263056,0.00052950444,0.015127745198939616
ATP5C1,2.5659337,3.5458689,-0.97993517,0.00053029414,0.015127745198939616
USMG5,1.5711085,2.315469,-0.74436057,0.00053029414,0.015127745198939616
RIMKLB,0.4668634,0.2463704,0.22049299,0.00053029414,0.015127745198939616
MYL12A,7.4132037,8.620584,-1.2073798,0.00053029414,0.015127745198939616
MRPL51,1.1182449,1.7884253,-0.67018044,0.00053029414,0.015127745198939616
SMC3,1.5005785,2.0810378,-0.58045924,0.00053029414,0.015127745198939616
ACOT7,0.27871513,0.6244329,-0.3457178,0.00053029414,0.015127745198939616
MIEN1,0.9681273,1.5378207,-0.5696934,0.00053029414,0.015127745198939616
G6PD,0.6435056,0.93288606,-0.2893805,0.00053029414,0.015127745198939616
CTD-2369P2.12,0.24699272,0.38269296,-0.13570024,0.00053029414,0.015127745198939616
ACTR2,1.9872197,2.647613,-0.66039336,0.00053029414,0.015127745198939616
SHISA5,3.2213626,4.370788,-1.1494255,0.00053029414,0.015127745198939616
ATP6V0B,1.6756699,2.4044633,-0.7287934,0.00053029414,0.015127745198939616
CISD2,0.8812789,1.274706,-0.39342713,0.00053029414,0.015127745198939616
IGFLR1,1.7134941,2.8318038,-1.1183097,0.00053029414,0.015127745198939616
COX6B1,2.3541303,3.2473018,-0.89317155,0.00053029414,0.015127745198939616
USP18,0.31389296,0.9417359,-0.62784296,0.00053029414,0.015127745198939616
PSMB10,3.1981387,4.6935153,-1.4953766,0.00053029414,0.015127745198939616
CAP1,4.2366843,5.5029087,-1.2662244,0.00053029414,0.015127745198939616
ARNT,1.0019866,1.4876748,-0.4856882,0.00053029414,0.015127745198939616
PDCD10,1.2058816,1.7075416,-0.50166,0.00053029414,0.015127745198939616
OTUB1,2.5494761,3.2785068,-0.7290306,0.00053029414,0.015127745198939616
AKAP2,0.44971937,0.83751607,-0.3877967,0.00053029414,0.015127745198939616
CDCA2,0.034221925,0.15741129,-0.12318937,0.00056388736,0.015765173814841545
CENPN,0.31007618,0.573343,-0.2632668,0.00057545333,0.015765173814841545
MAMLD1,0.11823648,0.26026428,-0.1420278,0.00057545333,0.015765173814841545
TTC22,0.14220725,0.26194042,-0.11973317,0.00057566544,0.015765173814841545
CCL5,7.576291,9.4786215,-1.9023304,0.00057566544,0.015765173814841545
HINT2,0.5892467,1.0804603,-0.49121362,0.00057566544,0.015765173814841545
JAKMIP1,0.97877365,1.6061823,-0.6274087,0.00057566544,0.015765173814841545
SRP14,5.4574533,6.508753,-1.0512996,0.00057566544,0.015765173814841545
ETFA,1.4216708,2.0958197,-0.6741489,0.00057566544,0.015765173814841545
GABPB1,0.8399866,1.2732645,-0.4332779,0.00057566544,0.015765173814841545
HLA-DMA,1.7865283,2.8009002,-1.0143719,0.00057566544,0.015765173814841545
SNRPB2,1.771256,2.4619722,-0.69071627,0.00057566544,0.015765173814841545
NOP10,1.5092498,2.228169,-0.71891916,0.00057566544,0.015765173814841545
DCTD,0.8186758,1.290603,-0.47192723,0.00057566544,0.015765173814841545
ASPM,0.08498042,0.26809868,-0.18311825,0.00057566544,0.015765173814841545
RP11-270C12.3,0.117235854,0.21841937,-0.10118352,0.00057566544,0.015765173814841545
SLC39A1,0.6210622,1.0086627,-0.38760048,0.00057566544,0.015765173814841545
C4orf48,0.82370144,1.3775749,-0.5538735,0.00057566544,0.015765173814841545
SLX1A,1.8387802,2.628621,-0.78984094,0.00057566544,0.015765173814841545
ANXA6,3.870965,5.0657134,-1.1947484,0.00057566544,0.015765173814841545
BIRC5,0.06358031,0.34462836,-0.28104806,0.00058145326,0.015891895278012137
DIAPH3,0.018895203,0.1444784,-0.12558319,0.00059819716,0.016229732827026312
B3GAT1,0.12003503,0.2681413,-0.14810628,0.000623723,0.016229732827026312
MT1E,0.31832477,0.754719,-0.43639424,0.000624403,0.016229732827026312
EZH2,1.159649,1.867682,-0.70803297,0.0006246308,0.016229732827026312
BUD31,2.1044946,2.848654,-0.74415946,0.0006246308,0.016229732827026312
STX18,0.63331693,0.8933212,-0.26000428,0.0006246308,0.016229732827026312
ZNF395,0.29216397,0.16292125,0.12924272,0.0006246308,0.016229732827026312
AC015987.2,0.3033303,0.5128338,-0.20950347,0.0006246308,0.016229732827026312
FDFT1,1.513757,2.3087506,-0.79499364,0.0006246308,0.016229732827026312
PDCD1,2.1374617,3.7351832,-1.5977216,0.0006246308,0.016229732827026312
FANCL,0.45391575,0.9342822,-0.48036644,0.0006246308,0.016229732827026312
MCM6,0.8869453,1.3307842,-0.4438389,0.0006246308,0.016229732827026312
SSR2,4.101741,4.8616004,-0.75985956,0.0006246308,0.016229732827026312
PGK1,5.8170357,6.969731,-1.1526952,0.0006246308,0.016229732827026312
METTL2A,0.29971072,0.492373,-0.19266227,0.0006246308,0.016229732827026312
SNRNP40,1.1189045,1.7078172,-0.5889127,0.0006246308,0.016229732827026312
ARPC1B,4.9061465,6.4117374,-1.5055909,0.0006246308,0.016229732827026312
RAB12,0.29027835,0.42498037,-0.13470203,0.0006246308,0.016229732827026312
PSMB1,3.1432633,4.205484,-1.0622206,0.0006246308,0.016229732827026312
YY1AP1,1.3658314,1.7888683,-0.42303693,0.0006246308,0.016229732827026312
MRPS26,0.61359733,0.965922,-0.35232466,0.0006246308,0.016229732827026312
CCL4,3.8018286,5.7494764,-1.9476478,0.0006246308,0.016229732827026312
HN1,1.8456882,2.6396208,-0.79393256,0.0006246308,0.016229732827026312
HIGD1A,1.0445554,1.6502328,-0.60567737,0.0006246308,0.016229732827026312
AD000671.6,0.55985653,0.9338662,-0.37400967,0.0006246308,0.016229732827026312
CNPPD1,1.1833609,1.5999347,-0.41657376,0.0006246308,0.016229732827026312
RAD51,0.07583754,0.33565196,-0.25981444,0.00063811336,0.016548648104424392
TTK,0.023426907,0.12944824,-0.10602133,0.0006436843,0.016661567229245892
CMC4,0.12023536,0.25043958,-0.13020423,0.0006750179,0.016835376153786254
RP1-313I6.12,0.48250216,0.18711653,0.29538563,0.00067647535,0.016835376153786254
APP,0.24525127,0.10995446,0.1352968,0.00067647535,0.016835376153786254
HNRNPR,2.3772957,3.1959312,-0.81863546,0.00067744777,0.016835376153786254
C9orf72,1.0457069,0.71188885,0.33381802,0.00067744777,0.016835376153786254
RP11-79P5.3,0.07084636,0.13492696,-0.0640806,0.00067744777,0.016835376153786254
AC024592.12,0.3738842,0.5075291,-0.13364488,0.00067744777,0.016835376153786254
AC017002.1,0.76361144,1.4149262,-0.65131474,0.00067744777,0.016835376153786254
MRPL43,0.8877002,1.2950643,-0.40736413,0.00067744777,0.016835376153786254
FLCN,0.8786044,1.209943,-0.33133864,0.00067744777,0.016835376153786254
PRDX2,2.501759,3.338356,-0.83659697,0.00067744777,0.016835376153786254
EIF3M,2.6385028,3.412025,-0.77352214,0.00067744777,0.016835376153786254
RCC2,0.45133352,0.7933434,-0.3420099,0.00067744777,0.016835376153786254
NUDCD2,0.9342675,1.3544587,-0.42019117,0.00067744777,0.016835376153786254
KDELR1,0.77617073,1.1751784,-0.39900768,0.00067744777,0.016835376153786254
LSM2,1.038297,1.8181313,-0.7798343,0.00067744777,0.016835376153786254
MLF2,2.1908555,2.655496,-0.46464038,0.00067744777,0.016835376153786254
YARS,1.6109084,2.432654,-0.8217455,0.00067744777,0.016835376153786254
YIPF3,1.2044227,1.7624288,-0.55800605,0.00067744777,0.016835376153786254
TMEM258,1.6443521,2.3351104,-0.69075835,0.00067744777,0.016835376153786254
RAN,4.40728,5.563829,-1.156549,0.00067744777,0.016835376153786254
CDC123,1.2370114,1.8140315,-0.57702005,0.00067744777,0.016835376153786254
RP11-424C20.2,0.051990636,0.21349306,-0.16150242,0.00069661054,0.017248984022700916
NCAPG,0.06914577,0.2847803,-0.21563452,0.00069661054,0.017248984022700916
EIF3H,3.7508383,4.5700693,-0.81923103,0.00073439284,0.01776685728125896
RBCK1,2.0817146,3.1014001,-1.0196855,0.00073439284,0.01776685728125896
PSMC5,2.8370578,3.558248,-0.7211902,0.00073439284,0.01776685728125896
RPN1,2.9190521,3.728438,-0.8093858,0.00073439284,0.01776685728125896
POLR2E,2.0351543,2.7318883,-0.69673395,0.00073439284,0.01776685728125896
C12orf75,1.142042,1.9214035,-0.7793615,0.00073439284,0.01776685728125896
PSMB3,2.684992,3.7710495,-1.0860574,0.00073439284,0.01776685728125896
TMEM106C,0.7072486,1.1609606,-0.45371193,0.00073439284,0.01776685728125896
PCMT1,1.6461425,2.2351112,-0.58896875,0.00073439284,0.01776685728125896
TYMS,0.27903488,0.7880614,-0.5090265,0.00073439284,0.01776685728125896
PSMF1,2.4651823,3.207345,-0.7421627,0.00073439284,0.01776685728125896
DENND3,0.5101472,0.8495636,-0.33941638,0.00073439284,0.01776685728125896
S100A11,3.0570328,4.3884864,-1.3314536,0.00073439284,0.01776685728125896
FAM72B,0.04879865,0.16595714,-0.11715849,0.00076181075,0.01839766239411094
E2F8,0.023031466,0.1251172,-0.10208573,0.0007759976,0.018437059332916825
CHEK1,0.15826923,0.39038765,-0.23211843,0.00079547736,0.018437059332916825
RBBP4,2.5269775,3.2801926,-0.7532151,0.0007957571,0.018437059332916825
SRSF4,1.7437499,2.3797827,-0.6360328,0.0007957571,0.018437059332916825
AC009120.6,0.5424617,0.7193679,-0.17690623,0.0007957571,0.018437059332916825
DRAP1,2.0201316,2.8565903,-0.8364587,0.0007957571,0.018437059332916825
TXNDC15,0.89405096,1.3493209,-0.45526993,0.0007957571,0.018437059332916825
HMGN1,4.0827146,5.136824,-1.0541096,0.0007957571,0.018437059332916825
IAH1,2.1416507,2.7864566,-0.6448059,0.0007957571,0.018437059332916825
SEC61B,2.2780826,3.1306024,-0.85251975,0.0007957571,0.018437059332916825
SURF4,2.8706448,3.8731809,-1.002536,0.0007957571,0.018437059332916825
FAM127A,0.7598256,1.0710162,-0.3111906,0.0007957571,0.018437059332916825
TIMM8B,0.45005488,0.7880107,-0.33795583,0.0007957571,0.018437059332916825
COX6A1,2.8463557,3.7074096,-0.86105394,0.0007957571,0.018437059332916825
COX8A,2.8506525,3.9240015,-1.073349,0.0007957571,0.018437059332916825
PAIP2,3.922433,4.7926693,-0.8702364,0.0007957571,0.018437059332916825
PLEK,0.78312165,1.3285732,-0.5454516,0.0007957571,0.018437059332916825
ERAL1,0.41509482,0.63940006,-0.22430524,0.0007957571,0.018437059332916825
WSB2,0.6320281,1.0228825,-0.39085436,0.0007957571,0.018437059332916825
TMX1,1.4492469,2.205611,-0.7563641,0.0007957571,0.018437059332916825
ELOVL1,1.2338687,1.820877,-0.58700824,0.0007957571,0.018437059332916825
RARS2,0.8273924,1.1212279,-0.29383546,0.0007957571,0.018437059332916825
PSMC1P5,0.69276905,0.9787655,-0.28599644,0.0007957571,0.018437059332916825
PYCARD,1.1906991,1.9247551,-0.734056,0.0007957571,0.018437059332916825
TROAP,0.054310292,0.25205782,-0.19774753,0.00082655536,0.01891239960092114
ECT2,0.08518772,0.27474344,-0.18955572,0.0008279045,0.01891239960092114
GINS2,0.11800612,0.33206844,-0.21406233,0.00086065935,0.01891239960092114
AC092580.4,1.5574304,2.3940737,-0.83664334,0.00086185185,0.01891239960092114
CD320,0.7179122,1.0660838,-0.3481716,0.00086185185,0.01891239960092114
YEATS2,0.7763686,1.1819565,-0.4055879,0.00086185185,0.01891239960092114
NPC2,0.61517674,0.9152543,-0.30007756,0.00086185185,0.01891239960092114
NUBP2,1.2370392,1.6524653,-0.41542614,0.00086185185,0.01891239960092114
PET100,1.4706888,2.1197896,-0.6491008,0.00086185185,0.01891239960092114
VAMP8,2.2108226,2.9535913,-0.74276876,0.00086185185,0.01891239960092114
MAN1C1,0.3898145,0.19196256,0.19785194,0.00086185185,0.01891239960092114
RAB27A,2.1743824,3.2897947,-1.1154122,0.00086185185,0.01891239960092114
EIF4E,1.5185916,2.0925343,-0.57394266,0.00086185185,0.01891239960092114
BMS1P20,0.17713158,0.28665686,-0.10952528,0.00086185185,0.01891239960092114
CCR5,1.354855,2.344887,-0.9900321,0.00086185185,0.01891239960092114
GDE1,0.6735793,0.9857912,-0.31221193,0.00086185185,0.01891239960092114
RNU1-125P,0.5524788,0.89369696,-0.34121817,0.00086185185,0.01891239960092114
SYT11,1.0644078,1.5821842,-0.51777637,0.00086185185,0.01891239960092114
PSMD6,1.8639121,2.4292967,-0.5653846,0.00086185185,0.01891239960092114
GPX7,0.3184641,0.5861005,-0.26763642,0.00086185185,0.01891239960092114
CAPZA2,1.8281881,2.5440826,-0.7158946,0.00086185185,0.01891239960092114
PARP9,1.7733673,3.0008137,-1.2274464,0.00086185185,0.01891239960092114
WDR83OS,1.9861226,2.827121,-0.8409984,0.00086185185,0.01891239960092114
FLYWCH2,0.3482094,0.5935098,-0.24530038,0.00086185185,0.01891239960092114
ETFB,1.1227837,1.7598296,-0.637046,0.00086185185,0.01891239960092114
SLAMF7,1.9704615,3.1489117,-1.1784502,0.00086185185,0.01891239960092114
ANKRD10,4.6350093,5.462504,-0.8274946,0.00086185185,0.01891239960092114
CD99,4.7402444,5.5485163,-0.8082719,0.00086185185,0.01891239960092114
