gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
MT1E,0.31743574,1.0197301,-0.70229435,4.6160276e-05,0.0019969455819219095
POP4,0.89796394,1.5678068,-0.6698429,4.6160276e-05,0.0019969455819219095
MRPS24,1.221633,1.926596,-0.7049631,4.6160276e-05,0.0019969455819219095
B4GALT5,0.14985614,0.2834658,-0.13360967,4.6160276e-05,0.0019969455819219095
USB1,1.084945,1.791263,-0.706318,4.6160276e-05,0.0019969455819219095
TYMS,0.32284507,0.8780098,-0.5551647,4.6160276e-05,0.0019969455819219095
ACOT9,0.86518216,1.5867265,-0.7215444,4.6160276e-05,0.0019969455819219095
TKT,1.5636065,2.4985714,-0.9349649,4.6160276e-05,0.0019969455819219095
CDC42,5.758693,6.7594056,-1.0007124,4.6160276e-05,0.0019969455819219095
TXNDC17,0.8869943,1.7046722,-0.8176779,4.6160276e-05,0.0019969455819219095
EDF1,4.314247,5.5267963,-1.2125492,4.6160276e-05,0.0019969455819219095
CD2BP2,1.6327391,2.7129538,-1.0802147,4.6160276e-05,0.0019969455819219095
PLA2G7,0.02250729,0.24511291,-0.22260562,4.6697245e-05,0.0020141986292212914
CDC25C,0.028514864,0.12999009,-0.101475224,4.9308775e-05,0.002061770235151885
GINS1,0.043847054,0.1647962,-0.12094915,5.0604718e-05,0.002061770235151885
SHCBP1,0.09482896,0.33508912,-0.24026015,5.0604718e-05,0.002061770235151885
NDUFB3,1.5037634,2.6468065,-1.143043,5.0628558e-05,0.002061770235151885
BAX,0.66036636,1.1020305,-0.44166416,5.0628558e-05,0.002061770235151885
RP11-815J21.3,0.07872039,0.15752983,-0.07880944,5.0628558e-05,0.002061770235151885
HN1,1.8108475,2.8335023,-1.0226548,5.0628558e-05,0.002061770235151885
FABP5P7,0.63999903,1.4519086,-0.81190956,5.0628558e-05,0.002061770235151885
BOLA3,0.43127427,0.90408415,-0.47280988,5.0628558e-05,0.002061770235151885
VMA21,0.7420099,1.2637086,-0.5216987,5.0628558e-05,0.002061770235151885
NOP10,1.6908875,2.794485,-1.1035976,5.0628558e-05,0.002061770235151885
PRDX5,2.411957,3.6141,-1.202143,5.0628558e-05,0.002061770235151885
DYNC1LI1,0.7232087,1.1130247,-0.389816,5.0628558e-05,0.002061770235151885
ENO1,5.583304,7.2588153,-1.6755114,5.0628558e-05,0.002061770235151885
APOL2,1.9711637,3.0721881,-1.1010244,5.0628558e-05,0.002061770235151885
CIT,0.09457319,0.27515432,-0.18058112,5.0628558e-05,0.002061770235151885
COX4I1,6.371957,7.49684,-1.1248832,5.0628558e-05,0.002061770235151885
SGPL1,1.0812496,1.638568,-0.55731845,5.0628558e-05,0.002061770235151885
ATP6V1E1,1.18562,1.9869645,-0.8013445,5.0628558e-05,0.002061770235151885
ARF1,5.1386223,6.3079586,-1.1693363,5.0628558e-05,0.002061770235151885
KIF18B,0.07203895,0.2743873,-0.20234835,5.5246845e-05,0.0021073013631299395
DIAPH3,0.053156566,0.17504987,-0.1218933,5.540145e-05,0.0021073013631299395
STARD13,0.02700079,0.10351192,-0.07651113,5.5478966e-05,0.0021073013631299395
NTAN1,0.49017614,0.825878,-0.33570188,5.5504748e-05,0.0021073013631299395
ADRM1,2.0473113,3.0581565,-1.0108452,5.5504748e-05,0.0021073013631299395
NEDD8,2.3301842,3.401444,-1.0712597,5.5504748e-05,0.0021073013631299395
EPSTI1,1.2440696,2.6426928,-1.3986232,5.5504748e-05,0.0021073013631299395
MSC,0.1665404,0.39639536,-0.22985496,5.5504748e-05,0.0021073013631299395
GBP4,1.285904,2.223566,-0.937662,5.5504748e-05,0.0021073013631299395
WARS,1.5714525,3.287561,-1.7161084,5.5504748e-05,0.0021073013631299395
GBP2,2.7414532,4.479764,-1.7383108,5.5504748e-05,0.0021073013631299395
ICMT,0.40846705,0.80639946,-0.3979324,5.5504748e-05,0.0021073013631299395
AK2,1.5985166,2.4239285,-0.8254119,5.5504748e-05,0.0021073013631299395
EIF2S2,1.5740892,2.2976491,-0.72356,5.5504748e-05,0.0021073013631299395
LRPAP1,1.7778604,2.4866133,-0.7087529,5.5504748e-05,0.0021073013631299395
RP11-638I2.10,0.26208794,0.6287709,-0.36668295,5.5504748e-05,0.0021073013631299395
TXNDC9,0.61856997,1.0537673,-0.43519735,5.5504748e-05,0.0021073013631299395
UHRF1,0.15936285,0.44222346,-0.2828606,5.5504748e-05,0.0021073013631299395
HTATIP2,0.7788775,1.2850584,-0.5061809,5.5504748e-05,0.0021073013631299395
NMI,1.0019356,1.8702604,-0.86832476,5.5504748e-05,0.0021073013631299395
CAPZB,4.339428,5.6946354,-1.3552074,5.5504748e-05,0.0021073013631299395
VTI1B,1.4582402,2.1228144,-0.66457427,5.5504748e-05,0.0021073013631299395
CASP7,0.51311845,0.9553014,-0.44218296,5.5504748e-05,0.0021073013631299395
BRCA2,0.23392724,0.46065253,-0.2267253,5.5504748e-05,0.0021073013631299395
PARL,0.8554342,1.407655,-0.5522208,5.5504748e-05,0.0021073013631299395
NUBP2,1.2265773,1.812277,-0.5856997,5.5504748e-05,0.0021073013631299395
PBK,0.052012462,0.1705217,-0.11850925,5.587963e-05,0.0021160237397771786
GAS2L3,0.022649033,0.12812693,-0.1054779,5.7170484e-05,0.0021522997182896204
RGL1,0.037059806,0.23466167,-0.19760185,5.783805e-05,0.0021522997182896204
FAM72D,0.04992872,0.16211802,-0.11218929,6.0795617e-05,0.0021522997182896204
TCF19,0.2656672,0.5711923,-0.30552512,6.0823615e-05,0.0021522997182896204
COX6C,2.6635163,3.8479812,-1.1844649,6.0823615e-05,0.0021522997182896204
VDAC3,1.6390244,2.4043472,-0.7653228,6.0823615e-05,0.0021522997182896204
CYC1,1.4912404,2.459861,-0.96862066,6.0823615e-05,0.0021522997182896204
MTHFD1,0.86596835,1.5825645,-0.7165961,6.0823615e-05,0.0021522997182896204
CYB5R4,0.9422768,1.4143559,-0.4720791,6.0823615e-05,0.0021522997182896204
GUK1,4.4663177,5.7068114,-1.2404938,6.0823615e-05,0.0021522997182896204
DPYSL2,0.64714366,1.3926414,-0.74549776,6.0823615e-05,0.0021522997182896204
FAM96A,1.3433121,2.2337859,-0.8904737,6.0823615e-05,0.0021522997182896204
CCDC82,0.82155037,1.1235508,-0.3020004,6.0823615e-05,0.0021522997182896204
HMGB1P5,3.4765873,4.2373743,-0.760787,6.0823615e-05,0.0021522997182896204
SARS,2.0417147,2.7475863,-0.7058716,6.0823615e-05,0.0021522997182896204
ASL,0.61638904,1.0877599,-0.47137082,6.0823615e-05,0.0021522997182896204
UQCR11,2.511412,3.5673075,-1.0558956,6.0823615e-05,0.0021522997182896204
RNF181,1.3680797,2.2770543,-0.90897465,6.0823615e-05,0.0021522997182896204
STX8,1.0013629,1.5034069,-0.50204396,6.0823615e-05,0.0021522997182896204
GSS,0.6713228,1.0807045,-0.40938163,6.0823615e-05,0.0021522997182896204
PSMD9,1.3460733,2.0996494,-0.75357616,6.0823615e-05,0.0021522997182896204
FBXO5,0.22270939,0.47268122,-0.24997184,6.0823615e-05,0.0021522997182896204
SRI,2.0888462,3.186784,-1.0979378,6.0823615e-05,0.0021522997182896204
PLEKHJ1,1.3466445,1.9884542,-0.6418097,6.0823615e-05,0.0021522997182896204
CHMP5,1.19534,2.0430114,-0.8476714,6.0823615e-05,0.0021522997182896204
CLPP,1.3008574,1.9599905,-0.6591331,6.0823615e-05,0.0021522997182896204
SH3BGRL,2.700591,3.716852,-1.0162609,6.0823615e-05,0.0021522997182896204
AC024592.12,0.40398636,0.51824605,-0.11425969,6.662271e-05,0.0022380012393985933
ELOVL1,1.4034537,2.246458,-0.84300435,6.662271e-05,0.0022380012393985933
CKS1B,0.5600457,1.0760045,-0.5159588,6.662271e-05,0.0022380012393985933
PSMD11,2.1241305,2.8792932,-0.7551627,6.662271e-05,0.0022380012393985933
MT1X,0.62757206,1.284676,-0.6571039,6.662271e-05,0.0022380012393985933
DNASE2,0.753554,1.2360568,-0.48250282,6.662271e-05,0.0022380012393985933
RPL26L1,0.29726288,0.6460954,-0.34883252,6.662271e-05,0.0022380012393985933
CTSC,2.397036,3.9974713,-1.6004353,6.662271e-05,0.0022380012393985933
STARD3,1.3960544,1.9036313,-0.50757694,6.662271e-05,0.0022380012393985933
FKBP1C,0.48354402,0.76420146,-0.28065744,6.662271e-05,0.0022380012393985933
CHMP2A,1.6325196,2.7436154,-1.1110958,6.662271e-05,0.0022380012393985933
SLX1B,1.2536329,1.9027379,-0.64910495,6.662271e-05,0.0022380012393985933
MLF2,2.3703275,3.1245131,-0.7541857,6.662271e-05,0.0022380012393985933
CISD1,0.388861,0.7948504,-0.4059894,6.662271e-05,0.0022380012393985933
MCTS1,0.6771112,1.1945572,-0.517446,6.662271e-05,0.0022380012393985933
ATP6V0B,2.1055634,3.2054179,-1.0998545,6.662271e-05,0.0022380012393985933
AKIRIN2,1.549666,2.2366624,-0.68699634,6.662271e-05,0.0022380012393985933
ROMO1,1.2983286,2.0641143,-0.7657857,6.662271e-05,0.0022380012393985933
SNAP29,0.67314136,1.1039466,-0.4308052,6.662271e-05,0.0022380012393985933
TOMM5,1.4252477,2.1409526,-0.7157049,6.662271e-05,0.0022380012393985933
GPRASP1,0.205475,0.09607655,0.109398454,6.662271e-05,0.0022380012393985933
CMC4,0.1567782,0.31012738,-0.15334918,6.662271e-05,0.0022380012393985933
SEMA3C,0.016411,0.117723785,-0.10131279,6.7628556e-05,0.0022665671770388646
MND1,0.05596796,0.18228996,-0.126322,6.939909e-05,0.0022918690450406476
E2F8,0.051984057,0.15905462,-0.107070565,7.179686e-05,0.0022918690450406476
ESPL1,0.06298898,0.22845115,-0.16546217,7.28108e-05,0.0022918690450406476
PSMB1,3.3048449,4.611543,-1.3066983,7.29424e-05,0.0022918690450406476
PSMC1P5,0.67558557,1.0835736,-0.407988,7.29424e-05,0.0022918690450406476
AATF,1.2988364,1.9434084,-0.644572,7.29424e-05,0.0022918690450406476
GNS,0.76964074,1.425782,-0.6561412,7.29424e-05,0.0022918690450406476
SLC25A11,1.0912756,1.7682618,-0.6769862,7.29424e-05,0.0022918690450406476
LMF2,1.4101171,1.9780214,-0.56790423,7.29424e-05,0.0022918690450406476
POLR2E,2.2476895,3.224305,-0.9766154,7.29424e-05,0.0022918690450406476
TMSB10,9.608696,10.62221,-1.0135136,7.29424e-05,0.0022918690450406476
ARHGAP19-SLIT1,0.162855,0.30347243,-0.14061743,7.29424e-05,0.0022918690450406476
CTD-2231E14.8,1.5077528,2.2632108,-0.755458,7.29424e-05,0.0022918690450406476
PPIAP22,5.298179,6.1922503,-0.8940711,7.29424e-05,0.0022918690450406476
LSM12,2.2103736,2.8923671,-0.6819935,7.29424e-05,0.0022918690450406476
DNAJB11,2.1633112,3.102403,-0.9390917,7.29424e-05,0.0022918690450406476
NSDHL,0.20523785,0.40608138,-0.20084353,7.29424e-05,0.0022918690450406476
UBL7,1.0849377,1.7219393,-0.63700163,7.29424e-05,0.0022918690450406476
RABAC1,2.713584,3.6531172,-0.93953323,7.29424e-05,0.0022918690450406476
COX6B1,2.5823607,3.7195888,-1.137228,7.29424e-05,0.0022918690450406476
CSNK2A1,0.9136617,1.3882567,-0.47459495,7.29424e-05,0.0022918690450406476
PLSCR1,1.141648,2.2691157,-1.1274676,7.29424e-05,0.0022918690450406476
MAD2L2,0.86806554,1.508916,-0.6408505,7.29424e-05,0.0022918690450406476
GABARAP,4.887751,6.2804813,-1.3927302,7.29424e-05,0.0022918690450406476
TMEM50A,2.5303643,3.687795,-1.1574306,7.29424e-05,0.0022918690450406476
DUSP12,0.5600661,0.8897773,-0.3297112,7.29424e-05,0.0022918690450406476
PGAM4,0.13845353,0.2597059,-0.12125237,7.29424e-05,0.0022918690450406476
NAA60,0.95705223,1.450523,-0.4934708,7.29424e-05,0.0022918690450406476
FIBP,1.20941,1.9415405,-0.7321305,7.29424e-05,0.0022918690450406476
CDC20,0.10742324,0.41138738,-0.30396414,7.96836e-05,0.002379928564249632
EXO1,0.057235897,0.19567585,-0.13843995,7.979047e-05,0.002379928564249632
CDCA4,0.42998013,0.78916186,-0.35918173,7.9826124e-05,0.002379928564249632
CDC6,0.09770689,0.26357868,-0.1658718,7.9826124e-05,0.002379928564249632
EIF3I,2.051468,2.9434254,-0.8919575,7.9826124e-05,0.002379928564249632
OST4,4.031478,5.271391,-1.239913,7.9826124e-05,0.002379928564249632
PGM1,0.44162762,0.7600818,-0.3184542,7.9826124e-05,0.002379928564249632
MRPL41,0.836007,1.3010213,-0.46501434,7.9826124e-05,0.002379928564249632
PPT1,1.4079413,2.3950756,-0.9871342,7.9826124e-05,0.002379928564249632
NDUFA11,2.4347796,3.531424,-1.0966444,7.9826124e-05,0.002379928564249632
HDGF,0.46470222,0.81896174,-0.35425952,7.9826124e-05,0.002379928564249632
COMTD1,0.33591133,0.57611454,-0.2402032,7.9826124e-05,0.002379928564249632
GBP1,1.3693354,2.6871486,-1.3178132,7.9826124e-05,0.002379928564249632
CCL3,1.1067249,2.8180366,-1.7113117,7.9826124e-05,0.002379928564249632
DCTN2,1.488285,2.2754548,-0.7871698,7.9826124e-05,0.002379928564249632
LYPLA2,1.2422053,1.9459397,-0.7037344,7.9826124e-05,0.002379928564249632
GARS,1.2432014,1.9601344,-0.716933,7.9826124e-05,0.002379928564249632
AP1S1,0.19125672,0.40407154,-0.21281482,7.9826124e-05,0.002379928564249632
APOBEC3B,0.1904369,0.5500473,-0.35961038,7.9826124e-05,0.002379928564249632
EXOSC4,0.339668,0.676445,-0.336777,7.9826124e-05,0.002379928564249632
FUT5,0.29050413,0.40007395,-0.10956982,7.9826124e-05,0.002379928564249632
RP11-651P23.4,0.43353823,0.6728387,-0.23930046,7.9826124e-05,0.002379928564249632
CHAF1B,0.11889167,0.25358263,-0.13469096,7.9826124e-05,0.002379928564249632
TMEM59,3.7218802,4.7424746,-1.0205944,7.9826124e-05,0.002379928564249632
MRPL21,0.85088027,1.3322556,-0.48137534,7.9826124e-05,0.002379928564249632
GAPDHP40,0.059935942,0.12747608,-0.06754014,8.7320834e-05,0.0024864266299005067
PET100,1.6626763,2.4411159,-0.7784395,8.7320834e-05,0.0024864266299005067
PLEKHG2,1.1933421,1.8537307,-0.6603886,8.7320834e-05,0.0024864266299005067
SPAG7,0.9995453,1.5968271,-0.5972819,8.7320834e-05,0.0024864266299005067
PLEKHO2,0.604281,1.2577578,-0.6534768,8.7320834e-05,0.0024864266299005067
TTC38,0.5059282,0.89643276,-0.39050454,8.7320834e-05,0.0024864266299005067
CUEDC2,1.0285531,1.6759007,-0.64734757,8.7320834e-05,0.0024864266299005067
PLA2G15,0.17043819,0.4338417,-0.26340353,8.7320834e-05,0.0024864266299005067
ETFB,1.2777894,2.0519598,-0.7741704,8.7320834e-05,0.0024864266299005067
RP4-592A1.2,0.3255639,0.5157614,-0.19019747,8.7320834e-05,0.0024864266299005067
NDUFB6,1.3760332,2.0473967,-0.6713635,8.7320834e-05,0.0024864266299005067
UBE2V1,2.9494603,3.9742308,-1.0247705,8.7320834e-05,0.0024864266299005067
ACAT2,0.6347789,0.988845,-0.35406607,8.7320834e-05,0.0024864266299005067
PGD,0.84939,1.6124537,-0.7630637,8.7320834e-05,0.0024864266299005067
CHMP6,0.45768097,0.8302685,-0.37258753,8.7320834e-05,0.0024864266299005067
MED4,1.6111839,2.1280315,-0.5168476,8.7320834e-05,0.0024864266299005067
PSMB10,3.3310585,4.916524,-1.5854654,8.7320834e-05,0.0024864266299005067
RGS10,1.8638802,2.8398144,-0.97593427,8.7320834e-05,0.0024864266299005067
MAPRE1,1.88173,2.7106261,-0.82889616,8.7320834e-05,0.0024864266299005067
AC007308.7,0.072771154,0.13246787,-0.05969671,8.7320834e-05,0.0024864266299005067
ECT2,0.11323836,0.3473058,-0.23406744,8.7320834e-05,0.0024864266299005067
NDUFC2,2.0290189,3.1522741,-1.1232553,8.7320834e-05,0.0024864266299005067
PFDN2,1.1300751,1.7477404,-0.6176653,8.7320834e-05,0.0024864266299005067
AURKB,0.14509656,0.497573,-0.35247642,9.5310046e-05,0.002596940365268648
GLRX2,0.21998273,0.42826387,-0.20828114,9.547706e-05,0.002596940365268648
ENY2,1.4825809,2.1487427,-0.6661618,9.547706e-05,0.002596940365268648
VTA1,1.1761281,1.7948557,-0.61872756,9.547706e-05,0.002596940365268648
PRDX3,1.5646659,2.798875,-1.2342092,9.547706e-05,0.002596940365268648
NCAPG,0.12282653,0.3724346,-0.24960805,9.547706e-05,0.002596940365268648
DCTD,0.82228816,1.3964108,-0.57412267,9.547706e-05,0.002596940365268648
MRPL51,1.2452335,2.1132998,-0.8680663,9.547706e-05,0.002596940365268648
NCSTN,1.3100669,1.8969365,-0.5868696,9.547706e-05,0.002596940365268648
TNRC6B,3.8507721,3.2694495,0.58132267,9.547706e-05,0.002596940365268648
EIF4E2,1.09131,1.7752553,-0.6839453,9.547706e-05,0.002596940365268648
CHAMP1,0.2763194,0.49713525,-0.22081584,9.547706e-05,0.002596940365268648
BCKDK,0.57429534,1.1930374,-0.61874205,9.547706e-05,0.002596940365268648
NUDCD2,1.0199671,1.5300994,-0.5101323,9.547706e-05,0.002596940365268648
WDR83OS,2.1494071,3.2393878,-1.0899806,9.547706e-05,0.002596940365268648
PPM1G,1.7509813,2.657626,-0.9066446,9.547706e-05,0.002596940365268648
SSNA1,1.0870428,1.743925,-0.65688217,9.547706e-05,0.002596940365268648
CHCHD2,4.6801023,6.00092,-1.3208175,9.547706e-05,0.002596940365268648
ETV7,0.34064817,0.86435217,-0.523704,9.547706e-05,0.002596940365268648
ANXA4,0.5269193,1.102589,-0.5756697,9.547706e-05,0.002596940365268648
ATP6V1D,0.7733039,1.3368404,-0.56353647,9.547706e-05,0.002596940365268648
DRG1,0.9961585,1.5392107,-0.5430522,9.547706e-05,0.002596940365268648
ANXA2P2,1.2515981,2.2607667,-1.0091686,9.547706e-05,0.002596940365268648
PSMC3,1.5278957,2.434583,-0.90668726,9.547706e-05,0.002596940365268648
CENPW,0.13873187,0.49757886,-0.358847,0.000104168255,0.0026878127523061535
GMNN,0.48543167,0.8860146,-0.4005829,0.00010434886,0.0026878127523061535
GUSB,1.1360222,1.8359343,-0.6999121,0.00010434886,0.0026878127523061535
HEBP1,0.1955099,0.46132746,-0.26581758,0.00010434886,0.0026878127523061535
MCM4,0.3184285,0.76834387,-0.44991538,0.00010434886,0.0026878127523061535
ETFA,1.5777456,2.3671045,-0.789359,0.00010434886,0.0026878127523061535
CINP,0.48737538,0.90829706,-0.42092168,0.00010434886,0.0026878127523061535
MLX,1.1378405,1.7921056,-0.65426505,0.00010434886,0.0026878127523061535
RP11-516A11.1,0.3020508,0.4956659,-0.19361511,0.00010434886,0.0026878127523061535
TOLLIP,0.84351283,1.2782313,-0.43471843,0.00010434886,0.0026878127523061535
ABI3,1.3414528,2.0491009,-0.70764804,0.00010434886,0.0026878127523061535
DDT,1.0764478,1.7507669,-0.674319,0.00010434886,0.0026878127523061535
SRGAP2,1.6231732,2.3173673,-0.6941941,0.00010434886,0.0026878127523061535
PSMB4,3.489532,4.4888563,-0.9993243,0.00010434886,0.0026878127523061535
LMNB2,0.262326,0.4904277,-0.2281017,0.00010434886,0.0026878127523061535
MRPS36,0.6603093,1.1571481,-0.4968388,0.00010434886,0.0026878127523061535
CDK7,0.5836188,0.90616816,-0.32254934,0.00010434886,0.0026878127523061535
SARNP,1.5598522,2.3059802,-0.74612796,0.00010434886,0.0026878127523061535
DR1,2.3787892,3.1765723,-0.79778314,0.00010434886,0.0026878127523061535
KIAA0895L,0.08791824,0.19762817,-0.10970993,0.00010434886,0.0026878127523061535
SHKBP1,2.053419,3.003924,-0.9505048,0.00010434886,0.0026878127523061535
PGK1P2,0.32445762,0.504417,-0.17995939,0.00010434886,0.0026878127523061535
HIVEP3,0.7766456,1.2907436,-0.514098,0.00010434886,0.0026878127523061535
ZC3H3,0.48141822,0.72353226,-0.24211404,0.00010434886,0.0026878127523061535
C7orf73,1.2088441,1.9539554,-0.74511135,0.00010434886,0.0026878127523061535
PCBP1,2.8522062,3.8033953,-0.95118904,0.00010434886,0.0026878127523061535
HNRNPR,2.4861717,3.3194306,-0.83325887,0.00010434886,0.0026878127523061535
NDUFB1,1.1009314,1.8460146,-0.7450832,0.00010434886,0.0026878127523061535
CD38,1.331702,2.9353034,-1.6036015,0.00010434886,0.0026878127523061535
PCMT1,1.7297778,2.5145915,-0.78481364,0.00010434886,0.0026878127523061535
SMPDL3A,0.06259808,0.34900966,-0.28641158,0.00011394583,0.0028120633591559967
SUMO2P1,1.1079603,1.5452657,-0.43730533,0.00011399475,0.0028120633591559967
PRR13,3.9365296,5.106321,-1.1697912,0.00011399475,0.0028120633591559967
RAD51,0.12129677,0.38084617,-0.2595494,0.00011399475,0.0028120633591559967
STMN1,0.8332758,1.5938344,-0.7605586,0.00011399475,0.0028120633591559967
MELK,0.13009743,0.39131773,-0.26122028,0.00011399475,0.0028120633591559967
RASSF4,0.32129797,0.9561004,-0.63480246,0.00011399475,0.0028120633591559967
UQCRC1,2.3058593,3.3640628,-1.0582035,0.00011399475,0.0028120633591559967
CBR1,0.55295956,1.0437156,-0.49075603,0.00011399475,0.0028120633591559967
GOLIM4,0.78487,1.6176919,-0.83282185,0.00011399475,0.0028120633591559967
SNRPB,3.362412,4.4810853,-1.1186733,0.00011399475,0.0028120633591559967
C3orf14,0.13023254,0.3653495,-0.23511696,0.00011399475,0.0028120633591559967
CARD16,1.4829754,2.4740329,-0.9910575,0.00011399475,0.0028120633591559967
SHISA5,3.1577494,4.4032903,-1.2455409,0.00011399475,0.0028120633591559967
AURKA,0.18135493,0.45237774,-0.2710228,0.00011399475,0.0028120633591559967
IL10RB,1.0902363,1.7614731,-0.67123675,0.00011399475,0.0028120633591559967
NUB1,1.4632981,1.9993963,-0.53609824,0.00011399475,0.0028120633591559967
PHB2,1.9386787,2.845537,-0.9068582,0.00011399475,0.0028120633591559967
WDR1,3.2596815,4.4797955,-1.220114,0.00011399475,0.0028120633591559967
FDFT1,1.755957,2.5631359,-0.80717885,0.00011399475,0.0028120633591559967
NELFCD,1.6448653,2.3885822,-0.74371696,0.00011399475,0.0028120633591559967
CCNK,1.7367761,2.2576926,-0.52091646,0.00011399475,0.0028120633591559967
CDCA7,0.33801746,0.73823017,-0.4002127,0.00011399475,0.0028120633591559967
RBCK1,2.0289993,3.0798898,-1.0508904,0.00011399475,0.0028120633591559967
ATP5L,4.0414314,5.2683287,-1.2268972,0.00011399475,0.0028120633591559967
FXYD6,0.022103855,0.13871557,-0.11661171,0.000117360396,0.002890197994462584
RP11-701P16.5,0.01649864,0.15168174,-0.1351831,0.00012375468,0.0029036042623687536
RP11-424C20.2,0.081965126,0.24581645,-0.16385132,0.00012442439,0.0029036042623687536
ZFYVE19,0.44545865,0.66434026,-0.2188816,0.00012447717,0.0029036042623687536
ELP6,0.4601705,0.82250756,-0.36233705,0.00012447717,0.0029036042623687536
ERLEC1,1.2294278,1.7893516,-0.55992377,0.00012447717,0.0029036042623687536
RPN2,2.995223,3.9822447,-0.9870217,0.00012447717,0.0029036042623687536
REEP4,0.587347,0.9556904,-0.3683434,0.00012447717,0.0029036042623687536
BCAP29,0.6485067,1.092139,-0.4436323,0.00012447717,0.0029036042623687536
PSAP,3.7988734,4.9361596,-1.1372862,0.00012447717,0.0029036042623687536
RAP1B,3.3483534,4.239631,-0.8912778,0.00012447717,0.0029036042623687536
BST2,2.1116896,3.623164,-1.5114744,0.00012447717,0.0029036042623687536
ATP6V1B2,1.1413696,2.0738366,-0.932467,0.00012447717,0.0029036042623687536
PSMA1,2.8994684,3.9287035,-1.0292351,0.00012447717,0.0029036042623687536
CHMP4A,2.062178,2.9854271,-0.92324924,0.00012447717,0.0029036042623687536
NHP2,1.4930148,2.290908,-0.7978933,0.00012447717,0.0029036042623687536
COPS4,0.75039,1.1688513,-0.41846126,0.00012447717,0.0029036042623687536
FCGR3A,0.49903062,1.4590006,-0.95997,0.00012447717,0.0029036042623687536
ATP5H,1.801713,2.8225474,-1.0208344,0.00012447717,0.0029036042623687536
PPIF,0.7314081,1.3882405,-0.65683234,0.00012447717,0.0029036042623687536
RIC8A,1.2537216,1.7738996,-0.52017796,0.00012447717,0.0029036042623687536
P2RX4,0.6034211,1.0525597,-0.44913864,0.00012447717,0.0029036042623687536
FAM195B,1.3397843,1.9578809,-0.6180966,0.00012447717,0.0029036042623687536
